OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT 
STARLINK-34184,2025-102B,2025-10-31T03:14:19.549536,14.98349235,.00030328,70.0003,81.2114,265.5999,94.4813,0,U,64023,999,2655,.44389628E-3,.521E-4,0
STARLINK-34087,2025-102C,2025-10-30T15:13:17.738112,14.98340965,.00033709,70.0013,82.2734,273.9905,86.0868,0,U,64024,999,2636,.88908136E-3,.10535E-3,0
STARLINK-34088,2025-102D,2025-10-30T19:25:54.300000,14.98335112,.0003406,70.0010,82.0777,271.2425,88.8344,0,U,64025,999,2650,.99688723E-3,.11824E-3,0
STARLINK-33992,2025-102E,2025-10-30T19:37:41.676672,14.98343019,.00029279,70.0003,82.1125,266.1103,93.9721,0,U,64026,999,2658,.64647576E-3,.7632E-4,0
STARLINK-33967,2025-102F,2025-10-30T12:25:04.554048,14.98329170,.00036325,70.0002,82.6678,266.7253,93.3491,0,U,64027,999,2639,.2775488E-3,.322E-4,0
STARLINK-33953,2025-102G,2025-10-30T19:43:39.916128,14.98343022,.00028946,70.0017,81.7223,276.0817,84.0012,0,U,64028,999,2660,.5306263E-3,.6246E-4,0
STARLINK-33790,2025-102H,2025-10-31T06:00:02.000160,14.98298492,.00033987,70.0012,80.8911,267.7488,14.4922,0,U,64029,999,577,.6269664E-2,.75467E-3,0
STARLINK-34030,2025-102J,2025-10-30T16:13:24.279744,14.98341664,.00029351,70.0005,82.4184,272.1731,87.9092,0,U,64030,999,2648,.55945016E-3,.6591E-4,0
STARLINK-34024,2025-102K,2025-10-31T03:02:18.927744,14.98352908,.00033838,70.0005,81.1797,264.9275,95.1498,0,U,64031,999,2648,.45186065E-3,.5306E-4,0
STARLINK-34019,2025-102L,2025-10-30T19:55:41.177280,14.98343987,.00030256,70.0020,81.7531,269.1810,90.9003,0,U,64032,999,2651,.66974691E-3,.791E-4,0
STARLINK-33860,2025-102M,2025-10-30T15:25:20.614944,14.98318844,.00040224,70.0015,82.3016,253.9475,106.1241,0,U,64033,999,2648,.14291748E-3,.1612E-4,0
STARLINK-33946,2025-102N,2025-10-30T20:19:57.903744,14.98316797,.00028302,70.0010,81.8144,268.0330,92.0505,0,U,64034,999,2655,.63737071E-3,.7518E-4,0
STARLINK-34046,2025-102P,2025-10-30T19:31:54.147360,14.98321757,.00032607,70.0013,81.9784,273.4315,86.6471,0,U,64035,999,2627,.11583262E-3,.1289E-4,0
STARLINK-34085,2025-102Q,2025-10-30T19:13:52.145472,14.98328610,.00033075,70.0026,82.0481,272.8103,87.2678,0,U,64036,999,2649,-.51036795E-4,-.702E-5,0
STARLINK-34008,2025-102R,2025-10-31T02:56:17.450880,14.98773803,.00059802,70.0008,81.1594,281.6294,78.4194,0,U,64037,999,2655,.15141144E-1,.187663E-2,0
STARLINK-34079,2025-102S,2025-10-30T19:49:41.070720,14.98329432,.00028079,70.0011,81.7352,270.0168,90.0670,0,U,64038,999,2660,.66148588E-3,.7808E-4,0
STARLINK-34089,2025-102T,2025-10-30T19:37:55.685568,14.98345872,.00036372,69.9997,82.1056,275.0286,85.0458,0,U,64039,999,2649,.79386257E-3,.9396E-4,0
STARLINK-34117,2025-102U,2025-10-30T19:19:54.002496,14.98344133,.00031259,70.0017,82.0619,270.7344,89.3457,0,U,64040,999,2643,.58857923E-3,.6939E-4,0
STARLINK-34111,2025-102V,2025-10-31T03:02:34.380384,14.98336208,.00029661,70.0004,81.1748,264.4730,95.6091,0,U,64041,999,2632,.93932505E-3,.11134E-3,0
STARLINK-34049,2025-102W,2025-10-30T16:19:24.473568,14.98324160,.00029255,70.0012,82.4332,274.4455,85.6370,0,U,64042,999,2647,-.16179647E-3,-.2023E-4,0
STARLINK-34096,2025-102X,2025-10-31T03:08:18.782016,14.98338552,.00031847,69.9995,81.1941,269.9286,90.1508,0,U,64043,999,2643,.43382155E-3,.5088E-4,0
STARLINK-34081,2025-102Y,2025-10-30T19:19:39.627264,14.98345596,.0003238,70.0008,82.0665,272.2897,87.7891,0,U,64044,999,2643,.55928598E-3,.6589E-4,0
STARLINK-34033,2025-102Z,2025-10-30T20:19:43.762656,14.98324317,.00031282,70.0007,81.8096,269.5742,90.5059,0,U,64045,999,2643,.66680379E-3,.7871E-4,0
STARLINK-33952,2025-102AA,2025-10-30T20:07:42.478176,14.98344414,.00032107,70.0017,81.7810,270.3759,89.7032,0,U,64046,999,2650,.70310821E-3,.831E-4,0
STARLINK-33961,2025-102AB,2025-10-31T02:56:32.363520,14.97843340,.00024334,70.0018,81.1660,211.0015,149.1001,0,U,64047,999,2642,-.1780249E-1,-.203856E-2,0
STARLINK-11741 [DTC],2025-107A,2025-10-31T00:00:02.000160,15.70866578,.00014245,43.0009,160.5082,269.6059,145.4555,0,U,64064,999,601,-.56393181E-3,-.72263E-3,0
STARLINK-11709 [DTC],2025-107B,2025-10-30T00:22:04.706400,15.70893330,.00015233,43.0000,166.1414,283.0248,77.0449,0,U,64065,999,2674,.19079279E-2,.252513E-2,0
STARLINK-11737 [DTC],2025-107C,2025-10-30T18:17:51.009216,15.70815366,.00014848,42.9999,161.4126,276.8080,83.2619,0,U,64066,999,2686,.19635636E-2,.259253E-2,0
STARLINK-11726 [DTC],2025-107D,2025-10-31T00:08:48.124320,15.71046690,.00020214,42.9994,159.7939,275.6872,84.3765,0,U,64067,999,2690,.30999866E-2,.421827E-2,0
STARLINK-11700 [DTC],2025-107E,2025-10-30T23:32:04.105248,15.70930997,.00013173,42.9982,160.4816,242.3450,117.7284,0,U,64068,999,2689,.22864255E-2,.305126E-2,0
STARLINK-11649 [DTC],2025-107F,2025-10-30T23:53:41.563680,15.70923381,.00020107,43.0007,160.6035,275.4035,84.6603,0,U,64069,999,2689,.25784231E-2,.345745E-2,0
STARLINK-11713 [DTC],2025-107G,2025-10-30T00:14:25.647648,15.70896438,.00018854,43.0002,166.0964,268.9996,91.0656,0,U,64070,999,2674,.17386486E-2,.229456E-2,0
STARLINK-11719 [DTC],2025-107H,2025-10-30T23:30:45.245376,15.70966428,.00019839,43.0003,160.4748,273.0518,87.0123,0,U,64071,999,2689,.28487924E-2,.384553E-2,0
STARLINK-11733 [DTC],2025-107J,2025-10-31T00:16:26.601600,15.70890420,.00018673,42.9991,159.8357,267.6668,92.3986,0,U,64072,999,2690,.22865252E-2,.304598E-2,0
STARLINK-11729 [DTC],2025-107K,2025-10-30T23:38:24.111456,15.70917354,.000177,43.0007,160.5158,285.6351,74.4322,0,U,64073,999,2689,.21871804E-2,.291198E-2,0
STARLINK-11730 [DTC],2025-107L,2025-10-30T23:23:06.914112,15.70902725,.00013792,42.9998,160.4303,296.5896,63.4830,0,U,64074,999,2689,.25278299E-2,.338357E-2,0
STARLINK-11723 [DTC],2025-107M,2025-10-31T02:03:17.671680,15.70977357,.00018958,43.0005,159.5352,289.9870,70.0794,0,U,64075,999,2691,.27841166E-2,.375573E-2,0
STARLINK-11715 [DTC],2025-107N,2025-10-31T00:01:09.341184,15.70961579,.00016178,42.9998,159.7471,287.3404,72.7287,0,U,64076,999,2690,.31175233E-2,.422758E-2,0
STARLINK-34201,2025-107P,2025-10-30T17:50:54.632832,15.27613502,.00020823,43.0010,215.7034,281.8682,78.1937,0,U,64077,999,2515,.17113388E-2,.47181E-3,0
STARLINK-34190,2025-107Q,2025-10-30T18:48:03.326976,15.27628220,.00033546,42.9999,215.1311,280.7841,79.2633,0,U,64078,999,2625,.18669603E-2,.51554E-3,0
STARLINK-34168,2025-107R,2025-10-30T18:22:09.954336,15.27606558,.00006818,43.0027,214.9988,278.3585,81.7190,0,U,64079,999,2625,.11909641E-2,.32682E-3,0
STARLINK-34098,2025-107S,2025-10-30T18:33:15.090912,15.27619445,.00011206,43.0017,215.0524,240.2052,119.8689,0,U,64080,999,2625,.16271562E-2,.4484E-3,0
STARLINK-34180,2025-107T,2025-10-30T19:04:42.881664,15.27611628,.00035488,43.0000,215.2213,292.8449,67.2028,0,U,64081,999,2625,.18464984E-2,.50957E-3,0
STARLINK-34171,2025-107U,2025-10-30T19:50:46.346784,15.27651804,.00021335,43.0050,214.5983,260.5681,99.4929,0,U,64082,999,2626,.19313795E-2,.53389E-3,0
STARLINK-34126,2025-107V,2025-10-30T19:19:31.039968,15.27597255,.00040621,43.0032,215.3003,293.2781,66.7643,0,U,64083,999,2516,.16889735E-2,.46541E-3,0
STARLINK-34157,2025-107W,2025-10-30T20:03:42.398496,15.27615225,.00021181,43.0005,214.6614,274.8209,85.2401,0,U,64084,999,2624,.13778526E-2,.3789E-3,0
STARLINK-34140,2025-107X,2025-10-30T18:59:09.575520,15.27619170,.00035069,42.9998,215.1867,291.2544,68.7933,0,U,64085,999,2623,.21607676E-2,.59759E-3,0
STARLINK-34132,2025-107Y,2025-10-30T17:39:48.307392,15.27610482,.000215,43.0028,215.6383,273.6884,86.3722,0,U,64086,999,2621,.20465823E-2,.56542E-3,0
STARLINK-34178,2025-110A,2025-10-31T06:00:02.000160,15.30155540,.00013195,53.1592,268.2215,90.4737,194.5478,0,U,64096,999,589,.16548134E-2,.48907E-3,0
STARLINK-34174,2025-110B,2025-10-31T04:27:29.117088,15.37996003,.00332063,53.1603,269.0964,145.2994,215.0186,0,U,64097,999,2604,-.13107911E+0,-.4365377E-1,0
STARLINK-34146,2025-110C,2025-10-31T04:19:48.497088,15.39626483,.00014453,53.1604,269.0648,106.7285,253.3878,0,U,64098,999,2604,.20046146E-2,.80653E-3,0
STARLINK-34074,2025-110D,2025-10-31T04:13:07.360896,15.39614850,.00014405,53.1601,269.0355,69.9386,290.1773,0,U,64099,999,2604,.13224499E-2,.52856E-3,0
STARLINK-34082,2025-110E,2025-10-31T04:33:39.786048,15.39614633,.00010031,53.1605,269.1242,85.4148,274.6972,0,U,64100,999,2604,.1574951E-2,.63109E-3,0
STARLINK-34072,2025-110F,2025-10-31T07:34:01.763616,15.37029067,.00133915,53.1603,268.4838,110.7015,249.5425,0,U,64101,999,2606,-.38195043E-1,-.127457E-1,0
STARLINK-34104,2025-110G,2025-10-31T04:20:17.550816,15.39619247,.00012342,53.1603,269.0659,90.9745,269.1402,0,U,64102,999,2604,.20482121E-2,.82415E-3,0
STARLINK-34179,2025-110H,2025-10-31T04:13:36.096672,15.39630624,.00017049,53.1610,269.0364,130.4492,229.6662,0,U,64103,999,2604,.1882591E-2,.7568E-3,0
STARLINK-34176,2025-110J,2025-10-31T04:06:53.440704,15.39715406,.00011537,53.1607,269.0066,99.1478,260.9657,0,U,64104,999,2604,.18049125E-2,.72715E-3,0
STARLINK-33949,2025-110K,2025-10-31T04:06:26.031168,15.39649148,.00012475,53.1603,269.0053,95.5053,264.6094,0,U,64105,999,2604,.14192964E-2,.5685E-3,0
STARLINK-33970,2025-110L,2025-10-31T03:59:44.799936,15.39663806,.00019942,53.1604,268.9760,91.5931,268.5302,0,U,64106,999,2604,.14368511E-2,.57593E-3,0
STARLINK-33912,2025-110M,2025-10-31T05:26:10.976352,15.43733578,.00259421,53.1601,268.6392,291.7744,68.0503,0,U,64107,999,2605,.76416749E-1,.4078129E-1,0
STARLINK-34156,2025-110N,2025-10-31T05:19:51.003840,15.39625783,.00010721,53.1601,268.6103,94.3423,265.7704,0,U,64108,999,2605,.23362974E-2,.94231E-3,0
STARLINK-34124,2025-110P,2025-10-31T05:13:10.208064,15.39667347,.00022626,53.1607,268.5809,49.6402,310.4800,0,U,64109,999,2605,-.77893813E-4,-.352E-4,0
STARLINK-34145,2025-110Q,2025-10-31T02:26:45.219264,15.39669541,.00011675,53.1605,269.2814,113.0794,247.0334,0,U,64110,999,2603,.28337755E-2,.114858E-2,0
STARLINK-34148,2025-110R,2025-10-30T15:11:52.412928,15.39637757,.00013659,53.1608,271.3335,92.1404,267.9757,0,U,64111,999,2596,.15748124E-2,.63152E-3,0
STARLINK-34136,2025-110S,2025-10-31T05:20:20.231232,15.39627924,.00011701,53.1593,268.6118,77.4339,282.6797,0,U,64112,999,2605,.15095066E-2,.60475E-3,0
STARLINK-33839,2025-110T,2025-10-31T05:06:56.934144,15.38779225,.00061106,53.1603,268.5523,128.7385,231.4167,0,U,64113,999,2605,.13117621E-2,.51014E-3,0
STARLINK-34064,2025-110U,2025-10-31T03:53:01.702464,15.39703638,.00010051,53.1598,268.9441,106.4076,253.7039,0,U,64114,999,2604,.13288611E-2,.53273E-3,0
STARLINK-34067,2025-110V,2025-10-31T03:26:01.471776,15.43636781,.00280637,53.1593,268.8248,289.3862,70.4112,0,U,64115,999,2604,.82658324E-1,.4461048E-1,0
STARLINK-34080,2025-110W,2025-10-31T01:52:49.985184,15.39659152,.00014176,53.1603,269.1321,111.7554,248.3602,0,U,64116,999,2602,.20462154E-2,.82443E-3,0
STARLINK-34122,2025-110X,2025-10-30T21:06:12.066912,15.39638452,.00019177,53.1608,270.0235,100.2719,259.8502,0,U,64117,999,2600,.33592249E-2,.136481E-2,0
STARLINK-33964,2025-110Y,2025-10-31T01:59:31.111008,15.40341260,.00022622,53.1599,269.1615,227.3596,132.7219,0,U,64118,999,2603,.27982636E-2,.115978E-2,0
STARLINK-34160,2025-110Z,2025-10-31T01:46:08.905152,15.39638615,.00012933,53.1584,269.1016,27.7711,332.3363,0,U,64119,999,2603,.23214898E-2,.93664E-3,0
STARLINK-34151,2025-110AA,2025-10-31T06:00:02.000160,15.30157406,.00020202,53.1584,268.3211,97.0300,135.6456,0,U,64120,999,589,.14930428E-2,.44065E-3,0
STARLINK-34189,2025-110AB,2025-10-31T06:00:02.000160,15.30160902,.00016648,53.1589,268.2865,91.2764,158.8471,0,U,64121,999,579,.14224592E-2,.41957E-3,0
STARLINK-33991,2025-110AC,2025-10-31T01:39:56.218752,15.39645882,.00004269,53.1607,269.0739,221.4625,138.6348,0,U,64122,999,2602,.15307061E-2,.61374E-3,0
STARLINK-11727 [DTC],2025-111A,2025-10-31T06:51:51.874848,15.70860955,.00029354,42.9987,34.1794,338.2433,21.8310,0,U,64123,999,2628,.23193798E-2,.308768E-2,0
STARLINK-11724 [DTC],2025-111B,2025-10-30T16:21:57.807648,15.70933611,.00016517,42.9984,37.3745,295.8766,64.1932,0,U,64124,999,2619,.18105418E-2,.239632E-2,0
STARLINK-11725 [DTC],2025-111C,2025-10-30T15:13:19.076448,15.70985669,.00041894,42.9991,37.8854,263.6865,96.3526,0,U,64125,999,2618,.20396607E-2,.271718E-2,0
STARLINK-11717 [DTC],2025-111D,2025-10-31T06:36:33.821280,15.71047787,.00018563,42.9965,34.0945,246.4222,113.6451,0,U,64126,999,2623,.26646281E-2,.359808E-2,0
STARLINK-11721 [DTC],2025-111E,2025-10-30T15:59:00.341088,15.70866233,.00019012,42.9992,37.2437,259.4061,100.6593,0,U,64127,999,2619,.9482073E-3,.123176E-2,0
STARLINK-11722 [DTC],2025-111F,2025-10-30T14:58:01.780608,15.70842837,.00024167,43.0010,37.7971,267.6879,92.3711,0,U,64128,999,2613,.10850074E-3,.13498E-3,0
STARLINK-11679 [DTC],2025-111G,2025-10-31T00:00:02.000160,15.70948952,.00015192,43.0003,35.3032,254.3481,166.8858,0,U,64129,999,590,-.34375048E-3,-.44523E-3,0
STARLINK-11735 [DTC],2025-111H,2025-10-30T16:37:14.122848,15.70861283,.00015953,42.9990,37.4551,293.8509,66.2191,0,U,64130,999,2604,.61834706E-3,.7973E-3,0
STARLINK-11720 [DTC],2025-111J,2025-10-30T16:14:17.380320,15.70823402,.00033206,42.9982,37.3270,252.5641,107.4863,0,U,64131,999,2614,.15446741E-2,.202544E-2,0
STARLINK-11718 [DTC],2025-111K,2025-10-30T17:09:08.057376,15.70814097,.00016846,42.9988,37.6300,245.5634,114.5058,0,U,64132,999,2624,.20409033E-2,.269815E-2,0
STARLINK-11716 [DTC],2025-111L,2025-10-31T06:44:12.670080,15.70984689,.00020578,42.9995,34.1305,247.0337,113.0314,0,U,64133,999,2633,.21595489E-2,.288225E-2,0
STARLINK-11714 [DTC],2025-111M,2025-10-29T15:26:24.645120,15.70844586,.00013582,42.9984,43.3297,285.4389,74.6329,0,U,64134,999,2603,.59457727E-3,.76564E-3,0
STARLINK-11712 [DTC],2025-111N,2025-10-30T15:43:54.199488,15.70763608,.00016761,42.9997,38.0508,279.8568,80.2111,0,U,64135,999,2618,.19714278E-2,.259744E-2,0
STARLINK-34254,2025-111P,2025-10-30T17:52:40.274112,15.27604164,.0001027,43.0021,91.4137,195.7439,164.3381,0,U,64136,999,2559,.23212973E-2,.6422E-3,0
STARLINK-34230,2025-111Q,2025-10-30T20:13:02.440704,15.27606900,.0002017,43.0008,91.2880,259.2151,100.8474,0,U,64137,999,2560,.17880423E-2,.49312E-3,0
STARLINK-34129,2025-111R,2025-10-30T03:08:25.646496,15.27587570,.00013065,43.0035,95.4096,287.2620,72.8089,0,U,64138,999,2554,.10782498E-2,.29535E-3,0
STARLINK-34212,2025-111S,2025-10-30T19:41:34.897056,15.27616418,.00030952,43.0051,91.1233,288.8394,71.2122,0,U,64139,999,2560,.14730122E-2,.40543E-3,0
STARLINK-34149,2025-111T,2025-10-30T16:48:04.725216,15.27591806,.00023985,42.9963,91.9394,288.4706,71.5885,0,U,64140,999,2558,.19866612E-2,.54836E-3,0
STARLINK-34054,2025-111U,2025-10-30T18:18:32.384448,15.27599869,.00019063,42.9994,91.5507,276.5565,83.5069,0,U,64141,999,2559,.98684721E-3,.2701E-3,0
STARLINK-34195,2025-111V,2025-10-30T19:36:02.785824,15.27565831,.00017943,43.0027,91.0886,281.4841,78.5809,0,U,64142,999,2560,.23658068E-2,.65391E-3,0
STARLINK-34133,2025-111W,2025-10-30T19:30:28.753920,15.27620317,.00023202,43.0031,91.0602,264.1509,95.9079,0,U,64143,999,2560,.17186547E-2,.47396E-3,0
STARLINK-34181,2025-111X,2025-10-30T20:01:56.311392,15.27604969,.00018166,42.9997,91.2288,263.8359,96.2285,0,U,64144,999,2560,.16702419E-2,.46022E-3,0
STARLINK-34186,2025-111Y,2025-10-30T18:40:44.511744,15.27606186,.00011865,42.9974,91.6642,272.9878,87.0838,0,U,64145,999,2559,.18338096E-2,.50588E-3,0
STARLINK-34314,2025-112A,2025-10-31T03:23:51.228096,15.05658368,.00018934,97.6049,353.7922,58.7681,301.3731,0,U,64146,999,2381,.61155325E-3,.8776E-4,0
STARLINK-33926,2025-112B,2025-10-31T02:47:59.725536,15.05674044,.00013646,97.6036,353.8267,85.2250,274.9133,0,U,64147,999,2381,.7593067E-3,.10919E-3,0
STARLINK-34213,2025-112C,2025-10-31T03:35:48.535584,15.05650593,.00004957,97.6062,353.7813,92.5581,267.5703,0,U,64148,999,2381,.71227772E-3,.10232E-3,0
STARLINK-33924,2025-112D,2025-10-31T02:12:02.660544,15.05693422,.00004419,97.6062,353.7079,130.0109,230.1157,0,U,64149,999,2380,.79616334E-3,.11459E-3,0
STARLINK-34209,2025-112E,2025-10-31T02:36:00.151776,15.05656275,.00006377,97.6074,353.8434,110.8783,249.2512,0,U,64150,999,2381,.32691134E-3,.466E-4,0
STARLINK-34338,2025-112F,2025-10-31T00:48:20.155104,15.05662244,.00018442,97.6058,353.7850,152.3246,207.8079,0,U,64151,999,2380,.39503339E-3,.5646E-4,0
STARLINK-34348,2025-112G,2025-10-31T03:11:53.502432,15.05659051,.00022216,97.6043,353.8045,86.9315,273.2166,0,U,64152,999,2381,.49511029E-3,.7092E-4,0
STARLINK-34345,2025-112H,2025-10-31T02:59:54.833280,15.05660845,.00012123,97.6006,353.8142,37.4358,322.6953,0,U,64153,999,2381,.10555755E-2,.15207E-3,0
STARLINK-33945,2025-112J,2025-10-31T02:54:32.671872,15.39368315,.00016237,97.6029,358.8946,44.6434,315.4941,0,U,64154,999,2414,.12860528E-2,.50445E-3,0
STARLINK-34346,2025-112K,2025-10-31T02:39:59.511744,15.05662240,.00015875,97.6047,353.8438,107.1662,252.9738,0,U,64155,999,2381,.77186281E-3,.11098E-3,0
STARLINK-34277,2025-112L,2025-10-31T03:27:49.499424,15.05669775,.00008358,97.6055,353.7980,123.2457,236.8850,0,U,64156,999,2381,.66178981E-3,.9506E-4,0
STARLINK-34343,2025-112M,2025-10-31T03:03:56.825856,15.05630093,.00022431,97.6071,353.8213,82.8048,277.3434,0,U,64157,999,2381,.46401905E-3,.6637E-4,0
STARLINK-34166,2025-112N,2025-10-31T02:16:03.235296,15.05663419,.00007226,97.6087,353.7147,359.1216,1.0009,0,U,64158,999,2380,.837751E-3,.12052E-3,0
STARLINK-34344,2025-112P,2025-10-31T03:39:46.307520,15.05683700,.00007256,97.6064,353.7861,83.6665,276.4645,0,U,64159,999,2381,.6921912E-3,.995E-4,0
STARLINK-34339,2025-112Q,2025-10-31T03:15:52.524576,15.05660488,.00009689,97.6054,353.8093,96.8889,263.2448,0,U,64160,999,2381,.59200782E-3,.8494E-4,0
STARLINK-34341,2025-112R,2025-10-31T02:51:56.213568,15.05696203,.00005554,97.6034,353.8317,64.9332,295.1952,0,U,64161,999,2381,.89794598E-3,.12935E-3,0
STARLINK-34317,2025-112S,2025-10-31T02:28:01.892352,15.05663863,.00006217,97.6043,353.8514,350.8489,9.2726,0,U,64162,999,2381,.79331783E-3,.11409E-3,0
STARLINK-34340,2025-112T,2025-10-31T03:31:49.243008,15.05659935,.00015553,97.6054,353.7944,105.8117,254.3281,0,U,64163,999,2381,.56566149E-3,.8113E-4,0
STARLINK-34263,2025-112U,2025-10-31T03:19:52.170528,15.05661246,.00024351,97.6089,353.8130,30.7478,329.3891,0,U,64164,999,2381,.79806695E-3,.11477E-3,0
STARLINK-33793,2025-112V,2025-10-31T03:07:53.266368,15.05661966,.00040515,97.6009,353.8167,118.6776,241.4858,0,U,64165,999,2381,.12674923E-3,.1769E-4,0
STARLINK-34313,2025-112W,2025-10-31T02:55:56.462592,15.05660831,.00019643,97.6040,353.8285,85.8845,274.2606,0,U,64166,999,2381,.7854833E-3,.11294E-3,0
STARLINK-34309,2025-112X,2025-10-31T02:43:58.720512,15.05658278,.00014084,97.6039,353.8420,93.1524,266.9864,0,U,64167,999,2381,.36568212E-3,.5221E-4,0
STARLINK-34303,2025-112Y,2025-10-31T02:32:00.978432,15.05665972,.00013578,97.6063,353.8563,105.4267,254.7110,0,U,64168,999,2381,.96032743E-3,.13829E-3,0
STARLINK-34175,2025-112Z,2025-10-31T03:43:46.456320,15.05667154,.00028374,97.6065,353.7836,135.2558,224.8898,0,U,64169,999,2381,.6733203E-3,.9673E-4,0
STARLINK-34177,2025-113A,2025-10-31T06:44:53.735136,15.30221273,.00018068,53.1607,332.1174,115.4520,244.6668,0,U,64170,999,2525,.19457695E-2,.57757E-3,0
STARLINK-34228,2025-113B,2025-10-31T06:17:32.526528,15.30231546,.0001794,53.1617,331.9968,138.5843,221.5294,0,U,64171,999,2525,.15208294E-2,.45001E-3,0
STARLINK-34233,2025-113C,2025-10-31T07:04:39.250272,15.30183567,.00012841,53.1590,332.2025,73.5024,286.6118,0,U,64172,999,2525,.17255866E-2,.51074E-3,0
STARLINK-34172,2025-113D,2025-10-31T06:19:03.640512,15.30240931,.00017264,53.1621,332.0017,131.2421,228.8729,0,U,64173,999,2521,.17621967E-2,.52267E-3,0
STARLINK-34202,2025-113E,2025-10-31T06:54:00.698112,15.30183492,.00021266,53.1603,332.1524,130.2085,229.9102,0,U,64174,999,2525,.13704328E-2,.4043E-3,0
STARLINK-34231,2025-113F,2025-10-31T07:16:48.398880,15.30204063,.00013159,53.1590,332.2521,111.9608,248.1533,0,U,64175,999,2525,.13932455E-2,.41139E-3,0
STARLINK-34191,2025-113G,2025-10-31T07:33:21.624768,15.30209964,.00013894,53.1598,331.6107,133.2036,226.9081,0,U,64176,999,2526,.13794434E-2,.40733E-3,0
STARLINK-34164,2025-113H,2025-10-31T07:27:28.045728,15.30209143,.00015053,53.1593,332.2991,114.8601,245.2556,0,U,64177,999,2525,.15067556E-2,.44547E-3,0
STARLINK-34227,2025-113J,2025-10-31T06:58:34.445280,15.30182826,.00014008,53.1598,332.1728,87.0754,273.0407,0,U,64178,999,2525,.17311418E-2,.51239E-3,0
STARLINK-34194,2025-113K,2025-10-31T06:06:54.239616,15.30214171,.00020917,53.1599,331.9488,131.3431,228.7750,0,U,64179,999,2525,.17905212E-2,.53075E-3,0
STARLINK-34000,2025-113L,2025-10-31T06:36:54.390528,15.31001244,.00068881,53.1620,332.0754,81.8153,278.3630,0,U,64180,999,2521,.88993932E-2,.280332E-2,0
STARLINK-33917,2025-113M,2025-10-31T07:15:17.104320,15.30219934,.00009117,53.1592,332.2425,97.6425,262.4679,0,U,64181,999,2525,.11543015E-2,.34006E-3,0
STARLINK-34131,2025-113N,2025-10-31T06:55:33.649824,15.30227138,.00013096,53.1598,332.1559,45.7844,314.3264,0,U,64182,999,2521,.16781663E-2,.49718E-3,0
STARLINK-34188,2025-113P,2025-10-31T07:18:19.645920,15.30196755,.00011243,53.1590,332.2586,99.7356,260.3772,0,U,64183,999,2525,.14959266E-2,.44205E-3,0
STARLINK-34197,2025-113Q,2025-10-31T07:22:52.921344,15.30195907,.00017882,53.1587,332.2787,140.9499,219.1631,0,U,64184,999,2525,.89172593E-3,.26141E-3,0
STARLINK-34063,2025-113R,2025-10-31T07:03:07.931520,15.30186879,.00013971,53.1594,332.1907,93.6417,266.4743,0,U,64185,999,2525,.1669849E-2,.49406E-3,0
STARLINK-34200,2025-113S,2025-10-31T06:28:10.576704,15.30255985,.00028407,53.1618,332.0376,146.9081,213.2098,0,U,64186,999,2525,.19817137E-2,.58906E-3,0
STARLINK-33934,2025-113T,2025-10-31T07:09:12.386592,15.30192477,.00020938,53.1592,332.2184,134.4979,225.6193,0,U,64187,999,2521,.12619979E-2,.37197E-3,0
STARLINK-33929,2025-113U,2025-10-31T07:06:09.533088,15.30154834,.00012551,53.1590,332.2014,59.2797,300.8327,0,U,64188,999,2525,.18227805E-2,.53943E-3,0
STARLINK-33872,2025-113V,2025-10-31T06:08:25.570464,15.30188560,.00015889,53.1600,331.9500,40.0261,320.0856,0,U,64189,999,2521,.12044063E-2,.3547E-3,0
STARLINK-34214,2025-113W,2025-10-31T07:24:23.972256,15.30177446,.00017758,53.1595,332.2815,128.4712,231.6448,0,U,64190,999,2525,.95030252E-3,.27872E-3,0
STARLINK-34222,2025-113X,2025-10-31T07:32:00.507264,15.30180915,.00020266,53.1596,332.3101,46.6448,313.4722,0,U,64191,999,2521,.18946109E-2,.56146E-3,0
STARLINK-34265,2025-113Y,2025-10-31T07:13:46.799040,15.30153005,.00012835,53.1590,332.2375,100.0397,260.0749,0,U,64192,999,2521,.12532654E-2,.36889E-3,0
STARLINK-34245,2025-113Z,2025-10-31T07:36:23.816448,15.30195323,.00015825,53.1596,331.6153,123.8177,236.2974,0,U,64193,999,2522,.30483721E-3,.8678E-4,0
STARLINK-34237,2025-113AA,2025-10-31T06:46:24.608928,15.30246256,.00026325,53.1606,332.1124,147.9379,212.1782,0,U,64194,999,2521,.19865862E-2,.59034E-3,0
STARLINK-33857,2025-113AB,2025-10-31T06:35:46.366080,15.30254578,.00031344,53.1625,332.0678,150.9640,209.1535,0,U,64195,999,2521,.22454932E-2,.66864E-3,0
STARLINK-34173,2025-113AC,2025-10-31T07:01:36.589440,15.30219179,.0001163,53.1591,332.1826,108.8712,251.2415,0,U,64196,999,2525,.10839514E-2,.31901E-3,0
STARLINK-33966,2025-117A,2025-10-31T05:10:36.110208,15.30169202,.00012025,53.1583,280.9336,97.0838,263.0299,0,U,64203,999,2473,.10375214E-2,.30466E-3,0
